title,Russian Translation ,Turkish Translation ,content,positive,negative,neutral,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
greatness,величие,büyüklük,əzəmət,pos,0,0,0,0,0,0,joy,0,sur,tru
greed,жадность,açgözlülük,tamahkarlıq,0,neg,0,ang,0,dis,0,0,0,0,0
greedy,жадный,açgözlü,acgöz,0,neg,0,0,0,dis,0,0,0,0,0
green,зеленый,yeşil,yaşıl,pos,0,0,0,0,0,0,joy,0,0,tru
greenhouse,оранжерея,sera,istixana,0,0,neu,0,0,0,0,0,0,0,0
greenish,зеленоватый,yeşilimsi,yaşılımtıl,0,0,neu,0,0,0,0,0,0,0,0
greenwood,лиственный лес,ağaçlık,yaşıl ağac,0,0,neu,0,0,0,0,0,0,0,0
greet,приветствовать,selamlamak,salamlamaq,0,0,neu,0,0,0,0,0,0,0,0
greeting,приветствие,selamlama,salamlama,pos,0,0,0,0,0,0,0,0,sur,0
gregarious,общительный,sokulgan,təvazökar,pos,0,0,0,0,0,0,0,0,0,0
grenade,граната,el bombası,qumbara,0,neg,0,0,0,0,fea,0,0,0,0
grey,серый,gri,Boz,0,0,neu,0,0,0,0,0,0,0,0
greyhound,борзая,tazı,tazı,0,0,neu,0,0,0,0,0,0,0,0
gridiron,рашпер,ızgara,gridiron,0,0,neu,0,0,0,0,0,0,0,0
grief,горе,keder,kədər,0,neg,0,0,0,0,0,0,sad,0,0
grievance,жалоба,şikâyet,şikayət,0,neg,0,ang,0,dis,0,0,sad,0,0
grieve,горевать,üzülmek,kədərlənmək,0,neg,0,0,0,0,fea,0,sad,0,0
grievous,тяжкий,ağır,kədərli,0,neg,0,ang,0,0,fea,0,sad,0,0
griffin,грифон,kızıl akbaba,qriffin,0,0,neu,0,0,0,0,0,0,0,0
grill,гриль,ızgara,qril,0,0,neu,0,0,0,0,0,0,0,0
grille,решетка,ızgara,barmaqlıq,0,0,neu,0,0,0,0,0,0,0,0
grim,мрачный,gaddar,əzazil,0,neg,0,ang,ant,dis,fea,0,sad,0,0
grime,грязь,kir,kir,0,neg,0,0,0,dis,0,0,0,0,0
grimy,чумазый,kirli,pis,0,neg,0,0,0,dis,0,0,0,0,0
grin,усмешка,sırıtış,gülümsəmək,pos,0,0,0,ant,0,0,joy,0,sur,tru
grind,молоть,eziyet,üyütmək,0,0,neu,0,0,0,0,0,0,0,0
grinder,шлифовальный станок,öğütücü,Bülövçü,0,0,neu,0,0,0,0,0,0,0,0
grinding,измельчение,bileme,daşlama,0,neg,0,0,0,0,0,0,0,0,0
grip,рукоятка,kavrama,tutmaq,0,0,neu,0,0,0,0,0,0,0,0
grisly,ужасный,tüyler ürpertici,kədərli,0,neg,0,0,0,dis,fea,0,0,0,0
grist,барыш,kazanç,əzmək,pos,0,0,0,0,0,0,0,0,0,0
grit,песок,kumtaşı,qum,pos,0,0,0,0,0,0,0,0,0,tru
gritty,песчаный,cesur,cılız,0,0,neu,0,0,0,0,0,0,0,0
grizzly,гризли,bozayı,boz,0,neg,0,0,0,0,fea,0,0,0,0
groan,стон,inilti,inilti,0,neg,0,0,0,dis,0,0,sad,0,0
grocer,бакалейщик,bakkal,baqqal,0,0,neu,0,0,0,0,0,0,0,0
groceries,бакалейные товары,Bakkaliye,ərzaq məhsulları,0,0,neu,0,0,0,0,0,0,0,0
grocery,продуктовый,bakkal,baqqal,0,0,neu,0,0,0,0,0,0,0,0
groggy,непрочный,halsiz,bədbəxt,0,0,neu,0,0,0,0,0,0,0,0
groin,пах,kasık,qasıq,0,0,neu,0,0,0,0,0,0,0,0
groom,жених,damat,kürəkən,0,0,neu,0,0,0,0,0,0,0,0
groove,паз,oluk,çuxur,0,0,neu,0,0,0,0,0,0,0,0
grope,нащупывать,okşamak,gözləmək,0,neg,0,ang,0,dis,fea,0,0,0,0
gross,валовой,brüt,kobud,0,neg,0,0,0,dis,0,0,0,0,0
grotesque,гротеск,grotesk,grotesk,0,neg,0,0,0,dis,0,0,0,0,0
grotto,грот,mağara,qrotto,0,0,neu,0,0,0,0,0,0,0,0
ground,земля,zemin,torpaq,0,0,neu,0,0,0,0,0,0,0,tru
grounded,заземленный,topraklı,əsaslandırılmış,0,neg,0,0,0,0,fea,0,sad,0,0
groundless,необоснованный,asılsız,əsassız,0,neg,0,0,0,0,0,0,0,0,0
grounds,основания,Gerekçesiyle,əsaslar,0,0,neu,0,0,0,0,0,0,0,0
groundwork,основа,zemin,təməl,pos,0,0,0,0,0,0,0,0,0,0
group,группа,grup,qrup,0,0,neu,0,0,0,0,0,0,0,0
grouping,группировка,gruplama,qruplaşdırma,0,0,neu,0,0,0,0,0,0,0,0
grouse,рябчик,keklik,quş,0,0,neu,0,0,0,0,0,0,0,0
grout,цементный раствор,harç,harç,0,0,neu,0,0,0,0,0,0,0,0
grove,роща,koru,bağ,0,0,neu,0,0,0,0,0,0,0,0
grow,расти,büyümek,böyümək,pos,0,0,0,ant,0,0,joy,0,0,tru
growl,рычание,homurtu,qışqırmaq,0,neg,0,ang,0,0,fea,0,0,0,0
growling,рыча,hırıltı,qışqırmaq,0,neg,0,ang,0,dis,fea,0,0,0,0
growth,рост,büyüme,artım,pos,0,0,0,0,0,0,0,0,0,0
grub,личинка,tırtıl,qurd,0,0,neu,0,0,0,0,0,0,0,0
grudge,недовольство,kin,kin,0,neg,0,ang,0,0,0,0,0,0,0
grudgingly,неохотно,isteksizce,kədərlə,0,neg,0,0,0,0,0,0,0,0,0
gruesome,ужасный,korkunç,dəhşətli,0,neg,0,0,0,dis,0,0,0,0,0
gruff,грубый,huysuz,kobudluq,0,neg,0,ang,0,dis,0,0,0,0,0
grumble,ворчать,homurdanma,uğultu,0,neg,0,ang,0,dis,0,0,0,0,0
grumpy,сварливый,huysuz,hirsli,0,neg,0,ang,0,dis,0,0,sad,0,0
grunt,хрюкать,hırıltı,xırıltı,0,0,neu,0,0,0,0,0,0,0,0
guarantee,гарантия,garanti,zəmanət,pos,0,0,0,0,0,0,0,0,0,tru
guaranty,гарантия,garanti,zəmanət,0,0,neu,0,0,0,0,0,0,0,0
guard,охрана,bekçi,gözətçi,pos,0,0,0,0,0,fea,0,0,0,tru
guarded,охраняемый,korunan,mühafizə olunur,0,0,neu,0,0,0,0,0,0,0,tru
guardian,опекун,vasi,gözətçi,pos,0,0,0,0,0,0,0,0,0,tru
guardianship,опека,vasilik,qəyyumluq,pos,0,0,0,0,0,0,0,0,0,tru
guards,гвардия,Gardiyanlar,mühafizəçilər,0,0,neu,0,0,0,0,0,0,0,0
gubernatorial,губернаторский,valiye ait,qubernator,pos,0,0,0,0,0,0,0,0,0,tru
guerilla,партизанский,gerilla,partizan,0,neg,0,0,0,0,fea,0,0,0,0
guess,угадать,tahmin,təxmin et,0,0,neu,0,0,0,0,0,0,sur,0
guesswork,догадки,varsayım,təxminlər,0,0,neu,0,0,0,0,0,0,0,0
guest,гость,konuk,Qonaq,0,0,neu,0,0,0,0,0,0,0,0
guidance,руководство,rehberlik,rəhbərlik,pos,0,0,0,0,0,0,0,0,0,tru
guide,направлять,kılavuz,bələdçi,pos,0,0,0,0,0,0,0,0,0,tru
guidebook,путеводитель,rehber kitap,bələdçi,pos,0,0,0,0,0,0,0,0,0,tru
guild,гильдия,lonca,gildiya,0,0,neu,0,0,0,0,0,0,0,0
guile,хитрость,kurnazlık,hiyləgərlik,0,neg,0,0,0,0,0,0,0,0,0
guillotine,гильотина,giyotin,gilyotin,0,neg,0,ang,ant,dis,fea,0,sad,0,0
guilt,вина,suçluluk,günahkarlıq,0,neg,0,0,0,dis,0,0,sad,0,0
guilty,виновен,suçlu,günahkar,0,neg,0,ang,0,0,0,0,sad,0,0
guinea,Гвинея,Gine,Qvineya,0,0,neu,0,0,0,0,0,0,0,0
guise,облик,dış görünüş,qiyafət,0,neg,0,0,0,0,0,0,0,0,0
guitar,гитара,gitar,gitara,0,0,neu,0,0,0,0,0,0,0,0
gules,красный цвет,Gules,ağcaqayın,0,0,neu,0,0,0,0,0,0,0,0
gulf,пропасть,körfez,körfəz,0,0,neu,0,0,0,0,0,0,0,0
gull,чайка,martı,qağayı,0,neg,0,0,0,0,0,0,0,0,0
gullible,доверчивый,saf,inandırıcı,0,neg,0,0,0,0,0,0,sad,0,tru
gully,водосток,dere,axmaq,0,0,neu,0,0,0,0,0,0,0,0
gulp,глоток,yudum,udmaq,0,0,neu,0,0,0,fea,0,0,sur,0
gum,камедь,sakız,saqqız,0,0,neu,0,0,0,0,0,0,0,0
gummy,клейкий,sakızlı,saqqız,0,0,neu,0,0,0,0,0,0,0,0
gun,пистолет,tabanca,silah,0,neg,0,ang,0,0,fea,0,0,0,0
gunner,стрелок,topçu,topçu,0,0,neu,0,0,0,0,0,0,0,0
gunpowder,порох,barut,barıt,0,0,neu,0,0,0,fea,0,0,0,0
guru,гуру,guru,guru,pos,0,0,0,0,0,0,0,0,0,tru
gush,поток,coşma,axmaq,0,neg,0,0,0,dis,0,joy,0,0,0
gusset,вставка,peş,qışqırmaq,0,0,neu,0,0,0,0,0,0,0,tru
gust,порыв,bora,gust,0,0,neu,0,0,0,0,0,0,0,0
gusty,порывистый,rüzgârlı,ləzzətli,0,0,neu,0,0,0,0,0,0,0,0
gut,потрошить,bağırsak,bağırsaq,0,0,neu,0,0,dis,0,0,0,0,0
guts,кишки,bağırsaklar,cəsarət,pos,0,0,0,0,0,0,0,0,0,0
gutter,желоб,oluk,oluk,0,0,neu,0,0,dis,0,0,0,0,0
guy,парень,adam,oğlan,0,0,neu,0,0,0,0,0,0,0,0
guzzling,поглощающей,yakan,gülməli,0,neg,0,0,0,0,0,0,0,0,0
gymnasium,гимназия,spor salonu,gimnaziya,0,0,neu,0,0,0,0,0,0,0,0
gymnast,гимнаст,jimnastikçi,gimnast,pos,0,0,0,0,0,0,0,0,0,0
gymnastic,гимнастический,jimnastik,gimnastika,0,0,neu,0,0,0,0,0,0,0,0
gymnastics,гимнастика,jimnastik,gimnastika,0,0,neu,0,0,0,0,0,0,0,0
gynecology,гинекология,jinekoloji,ginekologiya,0,0,neu,0,0,0,0,0,0,0,0
gypsy,цыганский,Çingene,qaraçı,0,neg,0,0,0,0,0,0,0,0,0
gyroscope,гироскоп,jiroskop,giroskop,0,0,neu,0,0,0,0,0,0,0,0
habit,привычка,alışkanlık,vərdiş,0,0,neu,0,0,0,0,0,0,0,0
habitat,среда обитания,yetişme ortamı,yaşayış yeri,pos,0,0,0,0,0,0,0,0,0,0
habitation,жилье,yerleşme,yaşayış,0,0,neu,0,0,0,0,0,0,0,0
habitual,привычный,alışılmış,vərdiş,0,0,neu,0,ant,0,0,0,0,0,0
habitually,привычно,habitually,adətən,0,0,neu,0,0,0,0,0,0,0,0
hacienda,гасиенда,çiftlik,hacienda,0,0,neu,0,0,0,0,0,0,0,0
hag,ведьма,cadaloz,yaman,0,neg,0,0,0,dis,fea,0,0,0,0
haggard,изможденный,bitkin,hiyləgər,0,neg,0,0,0,0,0,0,sad,0,0
haggle,торговаться,pazarlık etmek,mübahisə etmək,0,0,neu,0,0,0,0,0,0,0,0
hail,град,dolu,dolu,pos,neg,0,0,0,0,0,0,0,0,tru
hair,волосы,saç,saç,0,0,neu,0,0,0,0,0,0,0,0
hairy,волосатый,kıllı,tüklü,0,neg,0,0,0,dis,0,0,0,0,0
hale,крепкий,dinç,salamat qalmaq,pos,0,0,0,0,0,0,0,0,0,0
half,половина,yarım,yarım,0,0,neu,0,0,0,0,0,0,0,0
halfway,на полпути,yarım,yarı yolda,0,neg,0,0,0,0,0,0,0,0,0
hall,зал,salon,zal,0,0,neu,0,0,0,0,0,0,0,0
hallowed,да святится,kutsal,müqəddəs etdi,0,0,neu,0,0,0,0,0,0,0,0
hallucination,галлюцинация,sanrı,halüsinasiya,0,neg,0,0,0,0,fea,0,0,0,0
halo,гало,hale,halo,0,0,neu,0,0,0,0,0,0,0,0
halt,остановка,durdurmak,dayandırmaq,0,0,neu,0,0,0,0,0,0,0,0
halter,недоуздок,yular,yelkən,0,neg,0,ang,0,0,fea,0,sad,0,0
halting,остановка,aksak,dayandırmaq,0,neg,0,0,0,0,fea,0,sad,0,0
halve,делить пополам,yarıya indirmek,yarıya endirmək,0,0,neu,0,0,0,0,0,0,0,0
halving,уменьшение вдвое,halving,yarıya endirmək,0,0,neu,0,0,0,0,0,0,0,0
ham,ветчина,jambon,vetçina,0,0,neu,0,0,0,0,0,0,0,0
hamlet,деревня,küçük köy,kənd,0,0,neu,0,0,0,0,0,0,0,0
hammer,молоток,çekiç,çəkic,0,0,neu,0,0,0,0,0,0,0,0
hammering,стук,dövme,çəkic,0,0,neu,0,0,0,0,0,0,0,0
hammock,гамак,hamak,hamak,0,0,neu,0,0,0,0,0,0,0,0
hamper,препятствовать,engel,mane olmaq,0,neg,0,0,0,0,0,0,0,0,0
hamstring,подколенное сухожилие,aksatmak,hamstring,0,neg,0,ang,0,0,0,0,sad,0,0
hand,рука,el,əl,0,0,neu,0,0,0,0,0,0,0,0
handbook,руководство,el kitabı,əl kitabçası,0,0,neu,0,0,0,0,0,0,0,tru
handful,горсть,avuç,ovuc,0,0,neu,0,0,0,0,0,0,0,0
handicap,гандикап,handikap,qüsur,0,neg,0,0,0,0,0,0,sad,0,0
handicraft,ручная работа,el sanatı,əl işi,0,0,neu,0,0,0,0,0,0,0,0
handiwork,рукоделие,el işi,əl işi,0,0,neu,0,0,0,0,0,0,0,0
handkerchief,носовой платок,mendil,dəsmal,0,0,neu,0,0,0,0,0,0,0,0
handle,справиться,işlemek,tutmaq,0,0,neu,0,0,0,0,0,0,0,0
handsome,красивый,yakışıklı,yaraşıqlı,0,0,neu,0,0,0,0,0,0,0,0
handwriting,почерк,el yazısı,əl yazısı,0,0,neu,0,0,0,0,0,0,0,0
handy,удобный,kullanışlı,lazımlı,pos,0,0,0,0,0,0,0,0,0,0
hang,вешать,asmak,asmaq,0,0,neu,0,0,0,0,0,0,0,0
hangar,ангар,hangar,anqar,0,0,neu,0,0,0,0,0,0,0,0
hanging,повешение,asılı,asma,0,neg,0,ang,0,dis,fea,0,sad,0,0
hangman,палач,cellat,cəllad,0,neg,0,0,0,0,fea,0,0,0,0
hangout,тусовка,takılmak,gözlə,0,0,neu,0,0,0,0,0,0,0,0
hank,моток,çile,şükür,0,0,neu,0,0,0,0,0,0,0,0
hankering,стремление,hasret,nankorluq,0,0,neu,0,ant,0,0,0,0,0,0
hap,случаться,tesadüf,xap,0,0,neu,0,ant,0,0,0,0,sur,0
haphazard,случайный,gelişigüzel,təsadüfi,0,0,neu,0,0,0,0,0,0,0,0
happen,происходить,ne,baş vermək,0,0,neu,0,ant,0,0,0,0,0,0
happening,происходит,olay,baş verir,0,0,neu,0,0,0,0,0,0,0,0
happily,счастливо,mutlulukla,xoşbəxtlikdən,pos,0,0,0,0,0,0,joy,0,0,0
happiness,счастье,mutluluk,xoşbəxtlik,pos,0,0,0,ant,0,0,joy,0,0,0
happy,счастливый,mutlu,xoşbəxt,pos,0,0,0,ant,0,0,joy,0,0,tru
harass,изводить,bezdirmek,incitmək,0,neg,0,ang,0,dis,0,0,0,0,0
harassing,беспокоящие,taciz,təcavüzkar,0,0,neu,ang,0,0,0,0,0,0,0
harbinger,предвестник,müjdeci,müjdəçi,0,neg,0,ang,ant,0,fea,0,0,0,0
harbor,гавань,liman,liman,0,0,neu,0,0,0,0,0,0,0,tru
harden,затвердевать,sertleştirmek,sərtləşmək,0,0,neu,0,0,0,0,0,0,0,0
hardened,закаленные,katılaşmış,sərtləşdi,0,neg,0,ang,0,dis,fea,0,0,0,0
hardening,упрочнение,sertleştirme,sərtləşmə,0,0,neu,0,0,0,0,0,0,0,0
hardness,твердость,sertlik,sərtlik,0,neg,0,0,0,0,0,0,0,0,0
hardship,лишения,sıkıntı,çətinlik,0,neg,0,0,0,0,0,0,sad,0,0
hardware,аппаратный,donanım,aparat,0,0,neu,0,0,0,0,0,0,0,0
hardy,выносливый,yürekli,cəsarətli,pos,0,0,0,0,0,0,joy,0,0,tru
hare,заяц,tavşan,dovşan,0,0,neu,0,0,0,0,0,0,0,0
harem,гарем,harem,hərəm,0,0,neu,0,0,0,0,0,0,0,0
harlot,проститутка,fahişe,fahişə,0,neg,0,0,0,dis,0,0,0,0,0
harm,вред,zarar,zərər,0,neg,0,0,0,0,fea,0,0,0,0
harmful,вредный,zararlı,zərərli,0,neg,0,ang,0,dis,fea,0,sad,0,0
harmonica,губная гармоника,armonika,harmonika,0,0,neu,0,0,0,0,0,0,0,0
harmonics,гармоники,harmonikler,harmoniklər,0,0,neu,0,0,0,0,0,0,0,0
harmoniously,гармонично,uyum,ahəngdar şəkildə,pos,0,0,0,0,0,0,joy,0,0,tru
harmonize,гармонизировать,uyum sağlamak,uyğunlaşdırmaq,0,0,neu,0,0,0,0,0,0,0,0
harmony,гармония,armoni,harmoniya,pos,0,0,0,0,0,0,joy,0,0,tru
harness,упряжь,koşum,qoşqu,0,0,neu,0,0,0,0,0,0,0,0
harper,арфист,harpçı,harper,0,0,neu,0,0,0,0,0,0,0,0
harpsichord,клавесин,harpsikord,klaviş,0,0,neu,0,0,0,0,0,0,0,0
harrowing,боронование,üzücü,darıxdırıcı,0,neg,0,0,0,0,fea,0,0,0,0
harry,Гарри,harry,harri,0,neg,0,ang,0,0,0,0,sad,0,0
harshness,резкость,sertlik,sərtlik,0,neg,0,ang,0,0,fea,0,0,0,0
hart,олень-самец,erkek geyik,hart,0,0,neu,0,0,0,0,0,0,0,0
harvest,урожай,hasat,məhsul,pos,0,0,0,ant,0,0,joy,0,0,0
hash,мешанина,esrar,xaş,0,neg,0,0,0,0,0,0,0,0,0
hashish,гашиш,esrar,həşiş,0,neg,0,0,0,0,0,0,0,0,0
haste,поспешность,acele,tələsik,0,0,neu,0,ant,0,0,0,0,0,0
hasten,спешить,hızlandırmak,tələsmək,0,0,neu,0,0,0,0,0,0,0,0
hastily,поспешно,alelacele,tələsik,0,0,neu,0,0,0,0,0,0,0,0
hasty,поспешный,aceleci,tələsik,0,neg,0,0,0,0,0,0,0,0,0
hat,шляпа,şapka,şapka,0,0,neu,0,0,0,0,0,0,0,0
hatch,люк,kapak,lyuk,0,0,neu,0,0,0,0,0,0,0,0
hatchet,топор,balta,balta,0,0,neu,0,0,0,0,0,0,0,0
hate,ненавидеть,nefret,nifrət,0,neg,0,ang,0,dis,fea,0,sad,0,0
hateful,ненавистный,nefret dolu,nifrət,0,neg,0,ang,0,dis,fea,0,sad,0,0
hating,ненавидеть,nefret,nifrət,0,neg,0,ang,0,0,0,0,0,0,0
hatred,ненависть,kin,nifrət,0,neg,0,ang,0,dis,fea,0,sad,0,0
haughty,надменный,mağrur,təkəbbürlü,0,neg,0,ang,0,0,0,0,0,0,0
haul,улов,çekmek,çəkmək,0,0,neu,0,0,0,0,0,0,0,0
haulage,перевозка,nakliye,daşımaq,0,0,neu,0,0,0,0,0,0,0,0
haunt,преследовать,uğrak,təqib etmək,0,neg,0,0,0,0,fea,0,0,0,0
haunted,часто посещаемый,perili,pərişan,0,neg,0,0,0,0,fea,0,sad,0,0
haven,гавань,sığınak,sığınacaq,pos,0,0,0,0,0,0,0,0,0,tru
havoc,опустошение,tahribat,viranə,0,neg,0,ang,0,0,fea,0,0,0,0
haw,боярышник,kem küm,vay,0,0,neu,0,0,0,0,0,0,0,0
hawk,ястреб,şahin,şahin,0,0,neu,0,0,0,fea,0,0,0,0
hawking,вразнос,hawking,şahin,0,0,neu,0,0,0,0,0,0,0,0
hazard,опасность,tehlike,təhlükə,0,neg,0,0,0,0,fea,0,0,0,0
hazardous,опасный,tehlikeli,təhlükəli,0,neg,0,0,0,0,fea,0,0,0,0
haze,дымка,pus,duman,0,neg,0,0,0,0,fea,0,0,0,0
hazy,туманный,puslu,dumanlı,0,0,neu,0,0,0,0,0,0,0,0
head,глава,kafa,baş,0,0,neu,0,0,0,0,0,0,0,0
headache,головная боль,başağrısı,Baş ağrısı,0,neg,0,0,0,0,0,0,0,0,0
headdress,головной убор,headdress,baş geyimi,0,0,neu,0,0,0,0,0,0,0,0
header,заголовок,header,başlıq,0,0,neu,0,0,0,0,0,0,0,0
headgear,головной убор,başlık,baş geyimi,0,0,neu,0,0,0,0,0,0,0,0
heading,заголовок,başlık,başlıq,0,0,neu,0,0,0,0,0,0,0,0
headland,мыс,burun,başlıq,0,0,neu,0,0,0,0,0,0,0,0
headlight,фара,far,far,0,0,neu,0,ant,0,0,0,0,0,0
headline,заголовок,başlık,başlıq,0,0,neu,0,0,0,0,0,0,0,0
headlong,очертя голову,paldır küldür,başsız,0,0,neu,0,0,0,0,0,0,0,0
headquarters,штаб-квартира,merkez,qərargah,0,0,neu,0,0,0,0,0,0,0,0
headstone,надгробие,mezar taşı,başdaşı,0,0,neu,0,0,0,0,0,0,0,0
headway,прогресс,ilerleme,irəliləmək,pos,0,0,0,0,0,0,0,0,0,0
heady,пьянящий,açıkgöz,başlı,0,neg,0,0,0,0,0,0,0,0,0
heal,исцелять,iyileşmek,şəfa vermək,pos,0,0,0,0,0,0,joy,0,0,tru
healing,исцеление,şifa,şəfa,pos,0,0,0,ant,0,0,joy,0,0,tru
health,здоровье,sağlık,sağlamlıq,0,0,neu,0,0,0,0,0,0,0,0
healthful,здоровый,sağlıklı,sağlam,pos,0,0,0,0,0,0,joy,0,0,0
healthy,здоровый,sağlıklı,sağlam,pos,0,0,0,0,0,0,0,0,0,0
heap,куча,yığın,yığın,0,0,neu,0,0,0,0,0,0,0,0
hear,слышать,duymak,eşitmək,0,0,neu,0,0,0,0,0,0,0,0
hearer,слушатель,dinleyici,eşidən,0,0,neu,0,0,0,0,0,0,0,0
hearing,слух,işitme,eşitmə,0,neg,0,0,0,0,fea,0,0,0,0
hearsay,слух,söylenti,eşitmə,0,neg,0,0,0,0,0,0,0,0,0
hearse,катафалк,cenaze arabası,eşitmək,0,neg,0,0,0,0,fea,0,sad,0,0
heart,сердце,kalp,ürək,0,0,neu,0,0,0,0,0,0,0,0
heartache,душевная боль,gönül yarası,ürək ağrısı,0,neg,0,0,0,0,0,0,sad,0,0
heartburn,изжога,mide ekşimesi,ürək yanması,0,neg,0,0,0,0,0,0,0,0,0
heartfelt,искренний,yürekten,ürəkdən,pos,0,0,0,0,0,0,joy,sad,0,tru
hearth,очаг,ocak,ocaq,pos,0,0,0,0,0,0,0,0,0,0
heartily,сердечно,içtenlikle,ürəkdən,pos,0,0,0,0,0,0,joy,0,0,0
heartless,бессердечный,kalpsiz,ürəksiz,0,neg,0,0,0,0,0,0,sad,0,0
hearts,сердца,kalpleri,ürəklər,0,0,neu,0,0,0,0,0,0,0,0
heartworm,сердечного червя,heartworm,ürək qurdu,0,0,neu,0,0,dis,0,0,0,0,0
heat,тепло,ısı,istilik,0,0,neu,0,0,0,0,0,0,0,0
heated,с подогревом,hararetli,qızdırılmış,0,0,neu,0,0,0,0,0,0,0,0
heater,нагреватель,ısıtıcı,qızdırıcı,0,0,neu,0,0,0,0,0,0,0,0
heath,вереск,funda,sağlıq,0,0,neu,0,0,0,0,0,0,0,0
heathen,язычник,dinsiz,bütpərəst,0,neg,0,0,0,0,fea,0,0,0,0
heather,вереск,funda,heather,0,0,neu,0,0,0,0,0,0,0,0
heating,отопление,ısıtma,isitmə,0,0,neu,0,0,0,0,0,0,0,0
heave,бросать,kabarma,çəkmək,0,0,neu,0,0,0,0,0,0,0,0
heavenly,небесный,göksel,səmavi,pos,0,0,0,ant,0,0,joy,0,0,tru
heavens,небо,Gökler,göylər,pos,0,0,0,0,0,0,joy,0,0,tru
heavily,сильно,ağır,ağır şəkildə,0,neg,0,0,0,0,0,0,0,0,0
heaviness,тяжесть,ağırlık,ağırlıq,0,0,neu,0,0,0,0,0,0,0,0
heaving,выжимание,kaldırılma,çəkmək,0,0,neu,0,0,0,0,0,0,0,0
hectares,га,hektar,hektar,0,0,neu,0,0,0,0,0,0,0,0
hectic,беспокойный,telaşlı,narahat,0,0,neu,0,0,0,0,0,0,0,0
hedge,хедж,çit,hedcinq,0,0,neu,0,0,0,0,0,0,0,0
hedgehog,еж,kirpi,kirpi,0,0,neu,0,0,0,0,0,0,0,0
hedonism,гедонизм,hedonizm,hedonizm,pos,neg,0,0,0,0,0,joy,0,0,0
heed,Смотрите,heed,diqqət et,0,0,neu,0,0,0,0,0,0,0,0
heel,каблук,topuk,daban,0,neg,0,0,0,0,0,0,0,0,0
heels,каблуки,topuk,topuqlar,0,0,neu,0,0,0,0,0,0,0,0
heft,вес,ağırlık,heft,pos,0,0,0,ant,0,fea,0,0,0,0
hegemonic,руководящий,hegemonik,hegemonik,0,0,neu,0,0,0,0,0,0,0,0
heifer,телка,düve,düyə,0,0,neu,0,0,0,0,0,0,0,0
height,высота,yükseklik,hündürlük,0,0,neu,0,0,0,0,0,0,0,0
heighten,повышать,yükseltmek,yüksəltmək,0,neg,0,0,0,0,fea,0,0,0,0
heinous,гнусный,iğrenç,iyrənc,0,neg,0,0,0,0,0,0,0,0,0
heir,наследник,mirasçı,varis,0,0,neu,0,0,0,0,0,0,0,0
heiress,наследница,mirasçı,varis,0,0,neu,0,0,0,0,0,0,0,0
heirloom,наследие,hatıra,miras,0,0,neu,0,0,0,0,0,0,0,0
heirs,наследники,mirasçılar,varislər,0,0,neu,0,0,0,0,0,0,0,0
helical,винтовой,helezoni,spiral,0,0,neu,0,0,0,0,0,0,0,0
helix,спираль,helezon,sarmal,0,0,neu,0,0,0,0,0,0,0,0
hell,ад,cehennem,cəhənnəm,0,neg,0,ang,0,dis,fea,0,sad,0,0
hellish,адский,cehennemi,cəhənnəm,0,neg,0,ang,0,dis,fea,0,sad,0,0
helm,шлем,dümen,sükan,0,0,neu,0,0,0,0,0,0,0,0
helmet,шлем,kask,dəbilqə,pos,0,0,0,0,0,fea,0,0,0,0
helper,помощник,yardımcı,köməkçi,pos,0,0,0,0,0,0,0,0,0,tru
helpful,полезный,faydalı,faydalı,pos,0,0,0,0,0,0,joy,0,0,tru
helpless,беспомощный,çaresiz,çarəsiz,0,neg,0,0,0,0,fea,0,sad,0,0
helplessness,беспомощность,çaresizlik,çarəsizlik,0,neg,0,0,0,0,fea,0,sad,0,0
hem,кромка,kenar,hem,0,0,neu,0,0,0,0,0,0,0,0
hematite,гематит,hematit,hematit,0,0,neu,0,0,0,0,0,0,0,0
hemi,Hemi,hemi,hemi,0,0,neu,0,0,0,0,0,0,0,0
hemisphere,полушарие,yarımküre,yarımkürə,0,0,neu,0,0,0,0,0,0,0,0
hemispheric,полусферический,yarımküresel,yarımkürə,0,0,neu,0,0,0,0,0,0,0,0
hemlock,тсуга,zehir,hemlock,0,0,neu,0,0,0,0,0,0,0,0
hemorrhage,кровоизлияние,kanama,qanaxma,0,neg,0,0,0,dis,fea,0,sad,0,0
hemorrhoids,геморрой,hemoroid,hemoroid,0,neg,0,0,0,0,0,0,0,0,0
hemp,конопля,kenevir,çətənə,0,0,neu,0,0,0,0,0,0,0,0
hen,курица,tavuk,toyuq,0,0,neu,0,0,0,0,0,0,0,0
henceforth,отныне,bundan böyle,bundan sonra,0,0,neu,0,0,0,0,0,0,0,0
herald,вестник,haberci,müjdəçi,0,0,neu,0,0,0,0,0,0,0,0
heraldry,геральдика,hanedanlık armaları,heraldry,0,0,neu,0,0,0,0,0,0,0,0
herb,трава,ot,ot,0,0,neu,0,0,0,0,0,0,0,0
herbaceous,травянистый,otsu,otsu,0,0,neu,0,0,0,0,0,0,0,0
herbal,травяной,bitkisel,bitki mənşəli,pos,0,0,0,0,0,0,0,0,0,0
herbarium,гербарий,bitki müzesi,herbari,0,0,neu,0,0,0,0,0,0,0,0
herd,стадо,sürü,sürü,0,0,neu,0,0,0,0,0,0,0,0
